address,year,day,length,weight,count,looped,neighbors,income,label
14VnLZWJ87XmreHWysf6dy1NEH1qsiD5Er,2014,100,0,0.5,1,0,2,289380000,paduaCryptoWall
14VnLZWJ87XmreHWysf6dy1NEH1qsiD5Er,2014,77,0,0.5,1,0,1,165919000,paduaCryptoWall
14VnLZWJ87XmreHWysf6dy1NEH1qsiD5Er,2014,92,0,1.5,2,0,4,438909000,paduaCryptoWall
14vp8ppASSMAPC1CwCcaAEJhGqUym3P994,2016,106,0,0.5,1,0,2,1.25e+08,princetonCerber
14VPeNZJnu71fQ5Ne7jtK4VvBccJxaJURH,2016,286,20,0.0692708333333333,8,0,2,8e+07,princetonCerber
14VrtKAtS77TyGQhND6j1hkWBDMQ4ELqLT,2016,84,144,0.0399068797120824,316,0,2,3e+08,princetonLocky
14vvbmShUG3Xi4sRKnJGQ3uJpbi8RSRY63,2017,7,2,1,1,0,2,346680000,princetonCerber
14vWe2U7dfCsJZJzpRg1c4J4T3Xfzfwz2r,2016,118,2,0.5,1,0,2,1.25e+08,princetonCerber
14VXvxBQajpX5n2WfALJSxjZZPnkUTrfR5,2016,300,8,0.0625,1,0,2,1e+08,princetonCerber
14vZ1gzUumeSHk7W6pT9Kgf35DNjksdygb,2014,75,8,1,1,0,1,78318149,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,146,0,0.333333333333333,1,0,1,65598113,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,90,2,0.0138888888888889,1,0,1,32716035,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,119,14,0.000816993464052288,1,0,2,109046800,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,97,20,0.00378787878787879,1,0,1,118130863,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,153,2,0.0166666666666667,1,0,1,70380072,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,112,0,0.333333333333333,1,0,1,43271276,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,137,20,6.38569604086846e-05,1,0,1,70933055,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,143,0,0.25,1,0,1,48422342,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,181,144,1.02204561915804,476,0,2,232956000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,162,4,0.0416666666666667,1,0,1,57267170,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,88,6,0.111111111111111,1,0,1,163316552,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,114,74,0.254580593555294,22,21,2,199861895,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,111,4,0.03125,1,0,1,91353286,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,150,2,0.125,1,0,1,44567672,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,192,2,1.5,2,0,2,6e+07,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,174,8,0.00740740740740741,1,0,1,42540402,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,124,10,0.00925925925925926,1,0,1,96159541,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,166,0,0.5,1,0,1,633900000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,108,8,0.00416666666666667,1,0,1,50846868,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,163,34,0.0412698412698413,2,0,1,34253796,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,115,144,0.00138891673697077,1855,1,2,98888327,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,113,6,1.16666666666667,2,0,2,125856907,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,191,0,3,3,0,3,1.6e+08,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,149,6,0.000208333333333333,1,0,1,50496747,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,104,2,0.0555555555555556,1,0,1,39733622,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,169,10,0.00231481481481481,1,0,1,81106714,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,160,4,0.125,1,0,1,39914859,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,186,0,1,1,0,1,104750000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,131,14,0.0256410256410256,1,0,1,40528376,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,66,8,1.5,2,0,1,46620000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,140,4,0.0714285714285714,1,0,1,36204554,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,139,2,0.0277777777777778,1,0,2,89304760,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,134,6,0.0138888888888889,1,0,1,44248779,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,159,2,0.5,1,0,2,34525107,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,180,136,1.16666666666954,13,0,2,136200000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,176,140,0.00520833333333614,2,2,2,1.3e+08,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,172,0,0.25,1,0,1,54859051,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,142,22,0.000694444444444444,1,0,2,63625051,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,144,6,0.0166666666666667,1,0,1,61133033,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,157,12,0.0078125,1,0,1,32119678,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,93,0,1,1,0,2,265860000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,120,0,1,1,0,1,105900000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,79,4,0.566129032258065,3,0,3,67739192,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,135,12,0.00595238095238095,1,0,1,69798985,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,171,2,0.00952380952380952,1,0,1,40917975,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,185,2,1,1,0,1,88765000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,200,0,1,1,0,2,5e+07,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,155,2,0.5,1,0,1,34436210,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,154,2,0.75,2,0,2,63878355,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,199,0,1,1,0,1,369900000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,130,6,0.0333333333333333,1,0,1,38388802,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,106,4,0.0625,1,0,2,46952891,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,177,8,0.00103305785123967,1,0,1,40914638,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,190,0,1,1,0,1,1.16e+08,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,198,2,1,1,0,1,7e+07,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,173,12,0.00595238095238095,1,0,1,35641351,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,94,4,1.16666666666667,2,0,4,189441925,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,83,4,0.517857142857143,2,0,4,323432928,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,197,8,3.5,5,0,3,759900000,paduaCryptoWall
14w36PJjV9H2hKnUAe5eNzswno3i42vjDK,2014,167,6,0.522222222222222,2,0,2,72122434,paduaCryptoWall
14W6hY2bDCNB1Ube95ajcxBEUiy9MzKBiB,2017,90,70,7.71613868884316e-05,2,0,1,58300000,princetonCerber
14wC2WesaVS2GWnXAwwV6fGG8e4oLbuLpv,2016,236,144,0.610829926246603,2855,0,2,1.02e+08,princetonCerber
14wdpeLc3uhowcJLYz7cN3d3nU9VjPgQni,2016,193,6,0.130952380952381,9,0,2,2e+08,princetonCerber
14Wfz226sXSSiidA4uFizohucM85ktF49N,2016,200,14,0.0578125,7,0,1,5e+07,princetonLocky
14WG3WNkZAH7JArsWwvAZP9BCFr6YMcddt,2017,54,0,0.5,1,0,2,1e+08,princetonCerber
14WgugP32G2d6gw4FA9NtCzsv3buJuWMif,2016,179,144,0.0787108864916988,3563,0,2,1e+08,princetonCerber
14WhjEuWQZtnPaZE8UuUt4JS4PdhZrfE8Z,2017,40,140,0.000856506846707582,317,0,2,1e+08,princetonCerber
14whqbXAGiGgxfe76uoHFdoM9AW9yumfD8,2016,142,0,1,1,0,1,1.5e+08,princetonLocky
14wixVz55erWCSL5TiqpPM2mV2Cv2iMhQX,2017,88,0,0.333333333333333,1,0,2,7.5e+07,princetonCerber
14wmrmGCi6cGVawoGRkDCpzybvmmbCsgnM,2016,111,2,0.166666666666667,1,0,2,7.5e+07,princetonCerber
14wNDKKC2kGUPJfDMwTZ6Yhoiwv9kg2EGD,2016,68,6,0.25,1,0,2,199990000,princetonLocky
14wNWk68gS47Q32r4pGaHkEBRfLjec83vy,2016,89,8,0.548611111111111,4,0,1,5.1e+08,princetonLocky
14WqMt6gs5yw8bWv5y1wi6QskpGLabvXDj,2016,124,22,0.015625,1,0,2,1.25e+08,princetonCerber
14wQoZTR6KkrZDKNRjUhg5MDmm5uEx19iM,2016,78,2,0.111111111111111,2,0,2,50099751,princetonLocky
14Wrnjj2QyN4TpA14LbCJXurSbinkU9CzF,2017,37,0,1,1,0,2,7.5e+07,princetonCerber
14wrNKFfQPj1FAfaX9poFCytkCTE1CjWoB,2016,253,144,0.523732112062496,4149,1384,1,2e+08,princetonLocky
14WrYpn1WdfjxptjCpx72nP22oGbdKmWwT,2014,81,0,1,1,0,2,31500000,paduaCryptoWall
14WSULMLysViKyXhsHazZ6b5ySrBLoaNdr,2016,161,2,0.5,1,0,2,1.2e+08,montrealCryptXXX
14WU3nr5FPNq6cKg5jp8SqnYzU6meB872q,2014,81,142,0.0168076842675855,1482,0,2,1.05e+08,paduaCryptoWall
14wukauDbZNVF6VddckvZ3tLB7pKJsK6eZ,2016,91,2,0.25,1,0,1,5e+07,princetonLocky
14wUympzj3zzHb1jg38DwjNx4NhZkuDamk,2016,49,144,0.0282554249624634,6805,0,1,5e+07,princetonLocky
14WySSU869pxaq1wkp4UjgLSaJ5t9p26T2,2016,235,16,0.03125,1,0,2,97600000,princetonCerber
14WZ7ug75wSxrcqVkRWM8WbxPw2MJhbzkd,2016,90,144,1.0629858434218,2662,0,1,4e+08,princetonLocky
14Wzsg3P3yZGy3b7SJCKMn62Avx27kbHmE,2016,201,0,1,1,0,1,2e+08,princetonLocky
14WZsWnknGGpLsiBMDmFyptBj8rLVPRgvu,2016,105,144,0.204693247649662,2705,0,1,5e+07,princetonLocky
14x52ioFC1Ya2jLJ77w2EkySqjFVjbQ7YA,2016,97,4,0.5,2,0,1,2e+08,princetonLocky
14XEBY9xicJGusW93u21RnrDPhxWiAk7Fn,2016,307,0,0.5,1,0,2,1e+08,princetonCerber
14XHNgu3EieXYgjoJRjnCThTSdUgvH4tpS,2016,359,2,0.0625,1,0,2,8e+07,princetonCerber
14Xj9bGJ9PtKwxpYTpTk8HERdDTQy9jYhs,2016,156,42,1.29688262939453,9,0,2,40040530,montrealCryptXXX
14XjMFRsFVfndGPUcZ7hKh5HMrbCUJhQN3,2016,57,8,0.25,1,0,1,1e+08,princetonLocky
14XjSL19wqdVceuthCx9NSmCdVwY3ZQEmE,2017,240,14,0.0625,1,0,2,3.2e+07,princetonCerber
14XL5L8XpjYvfJJY3uQCKLAcRbLP41LU4v,2016,365,22,0.001953125,1,0,2,7e+07,princetonCerber
14xLiQ5bVVnABETeW8Qm7MRcx3Kj5BBVqi,2016,144,0,0.5,1,0,2,7.5e+07,princetonCerber
14XMaQbGyhxEdpMTnTe3fKYymDtJxp7tXa,2016,267,144,0.0444655034167333,3972,0,2,82840000,princetonCerber
14XmrPrEy4xDs2yEUKTj9ebjV3fC5Hg1p2,2016,294,4,0.5,1,0,2,1e+08,princetonCerber
14xn3NYMz119PHwBSrckxDTwKePLWzCo6e,2016,185,36,0.0001220703125,1,0,1,2.5e+08,princetonLocky
14xpc2p3h2ANRYNbn9JnAJE7eQgGs7NKXj,2016,50,10,0.00357142857142857,1,0,1,2e+08,princetonLocky
14xPPEYfapgaVe5PdZHGPDbD7CEDY1evzs,2016,49,0,1,1,0,1,1e+08,princetonLocky
14xpVbQn9tgQZUc4wq1hN4siXv4ncgkbtN,2017,102,2,0.0277777777777778,1,0,2,8e+07,princetonCerber
14XQ6NWUBgPthJCs8ksA4e6CR8CoEyy7jf,2016,249,2,0.5,1,0,2,4.7e+08,princetonCerber
14xQ9HZ6ywg9oz2QpQsfn1XCqiMFf5XMiD,2016,204,0,0.5,1,0,2,2e+08,princetonLocky
14xRRFL42vZkRsSZMhgrmNjhZM3CpGN7CF,2016,79,2,1,1,0,1,5e+07,princetonLocky
14XrVyrWRpmwfsH2gw3R9PKL7MQ1HqfekS,2016,160,0,1,2,0,4,2.4e+08,montrealCryptXXX
14XrVyrWRpmwfsH2gw3R9PKL7MQ1HqfekS,2016,172,10,0.03125,1,0,2,1.2e+08,montrealCryptXXX
14xUz48VPR197qrPpwoE6gqfg9W8VEVRbZ,2016,89,4,0.25,3,0,1,4.1e+08,princetonLocky
14XvRW8RRLH4hPGzmrmjCtHZEtLRmQecoE,2016,278,2,0.111111111111111,1,1,2,4e+08,princetonLocky
14xwRVFQm384ER4xXARJRSWY3p8Ag58qYb,2013,309,12,0.00149739583333333,2,0,1,3e+08,montrealCryptoLocker
14xWtb66DGXvqszA5Qv9AH56Cq6PETyh4h,2017,40,2,0.25,1,0,2,8e+07,princetonCerber
14XwvsNjdiJfq14jhtse35JxDJRze56vgX,2016,309,4,0.0555555555555556,1,0,2,2e+08,princetonCerber
14XX7fw4ABhHLUT3Z1Dq7seKFWJkzxe6We,2016,144,144,0.500229025908406,5149,0,1,7e+08,princetonLocky
14xx7X8PyV1PeW78eJHqRNvyxsJhfy8i96,2016,243,2,0.25,1,0,1,1e+08,princetonLocky
14y83KBYvNBBrSKc79npQu9eJrcdnb2PBe,2016,90,0,0.5,1,0,2,1e+08,princetonLocky
14y9mdPgoHKW4jAGniWiKJa1dHsKoMHnr9,2013,290,144,0.0386821673233812,635,0,1,2e+08,montrealCryptoLocker
14Y9Wfzsd9Af8MkBNzQyh3tZbqicZ89Jnu,2017,80,0,1,1,0,2,7.5e+07,princetonCerber
14yBMDhibi4PNVAqHmw5H9gM8tzdJn4DdD,2016,264,144,0.644037247694875,3120,0,2,3e+08,princetonLocky
14yCqv9C5qKdjtvGQn6naBDTEWRDugWbyE,2016,365,4,0.0833333333333333,1,0,2,7e+07,princetonCerber
14YdpFefw34QeT3SrBpuJi2gn8fuLesJyV,2015,148,70,2.42258374334769e-11,1,0,1,210396100,paduaCryptoWall
14YdpFefw34QeT3SrBpuJi2gn8fuLesJyV,2015,161,2,1,2,0,1,2.2e+08,paduaCryptoWall
14yfRcYXUEMsLTK74e1VDtZjwEGbjEf4Jx,2016,203,0,1,1,0,2,4.5e+08,princetonLocky
14YFrUNzMh8xfaWSfFRpa4Qw9U6gqUZLUZ,2016,78,0,0.5,1,0,1,5e+07,princetonLocky
14yGjyKGCGijBaTvaJcdKE2bY8o1huhJ15,2016,274,2,0.25,1,0,2,8e+07,princetonCerber
14YJJZQ6ucv9EU3DyAuxTK4BT8ydTCiFQU,2016,149,10,0.015625,1,0,2,1.5e+08,princetonLocky
14YkioCwpm6gDGZZapXMoti6ZfiiDjhGc1,2017,16,10,0.000992063492063492,1,0,2,3.2e+07,princetonCerber
14YN2SNBBWfG7jL51axtdLaaFmQ8FDDUnX,2016,190,0,1,1,0,2,2.5e+08,princetonLocky
14YNcWbnFzCUGNPYobjAqsmYEvKY93javF,2016,271,14,0.5,1,0,2,1e+08,princetonCerber
14YPMG3c6wFBf8dymgeghJ1ssupokWm2dw,2016,307,144,0.00377513612163284,4499,0,2,1.6e+08,princetonCerber
14YpUrFWrdMwQhnGwsp8JPVkDXJgPeWMML,2016,189,40,7.62939453125e-06,1,0,2,73100000,princetonCerber
14YR9kw1RJeD7wNVFiN3sUbjtwzd2R7qhw,2014,91,6,0.0625,1,0,2,98243356,paduaCryptoWall
14yrZNGgaUd71sbqerbL6XMDbdNHAkKsTz,2016,249,2,0.166666666666667,1,1,1,3e+08,princetonLocky
14YStjJervFzRLDd2onZFKy6hzsspe9Uwp,2016,60,4,0.25,1,0,1,4e+08,princetonLocky
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,200,0,0.5,1,0,2,3418800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,78,144,6.52693833536916,2114,2114,7,7908900000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,136,0,1.5,2,0,4,5732980000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,77,0,0.5,1,0,2,1072500000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,123,2,1.5,2,0,2,563680000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,169,0,0.5,1,0,1,3.544e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,198,74,1.23343704100492,31,27,2,6950900000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,118,2,1.25,3,0,2,2158200000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,189,144,5.01871729859666,1003,942,1,6990300000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,156,144,7.66285844353117,1344,2,3,6957700000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,132,144,4.06459278417024,873,569,5,10855400000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,178,36,0.50000602816358,15,0,2,999900000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,85,0,1,1,0,2,2.2e+08,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,92,44,0.125000056514034,2,0,2,6e+08,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,100,2,0.5,1,0,1,2.5e+08,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,154,2,0.25,1,0,1,4952300000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,153,2,2,2,1,3,8468600000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,183,0,2.5,3,0,3,6800900000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,164,0,1,1,0,1,78213690,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,97,0,2,2,0,4,4003800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,160,2,0.5,1,0,1,3384900000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,80,144,1.07991249276682,1826,1591,4,1.032e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,199,2,1,1,0,1,2744150402,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,119,144,3.22819168666178,1317,1,3,3197720000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,76,10,0.500001519202722,2,0,3,680300000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,72,144,1.28775987084387,1523,4,2,5389800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,152,0,1,1,0,1,121600000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,179,2,0.75,2,0,2,7345100000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,171,144,1.99661177802999,1117,0,2,5355800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,161,0,0.5,1,0,2,3.276e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,126,50,9.5367431640625e-07,1,0,1,216100000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,120,0,1.5,2,0,2,11814700000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,128,86,3.39918701171899,23,1,4,4841880000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,150,0,1,1,0,1,3532100000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,122,0,0.5,1,0,1,1482800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,112,0,1.5,2,0,2,1.459e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,142,0,0.5,1,0,2,3853700000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,102,0,1,1,0,2,165400000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,146,72,2.79375697241889,13,0,4,11499950455,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,129,0,1.5,2,0,2,3203840000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,188,144,2.04179355693338,1006,0,2,7371200000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,197,0,0.5,1,0,1,878800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,79,144,6.22250093650058,1700,1687,6,6099820000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,190,144,2.75390260547922,745,0,1,2093700000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,139,144,0.647926618044057,1253,0,2,4.5e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,141,0,1,2,0,2,5504400000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,91,6,3,4,0,5,4.892e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,71,144,4.71081470985285,1284,4,6,6721512607,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,148,2,0.75,2,0,2,3075300000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,111,144,0.135783922169918,1019,2,1,564400000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,143,0,1.5,3,0,4,12522600000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,166,0,0.5,1,0,1,2861400000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,106,2,0.25,1,0,2,1062500000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,113,0,1,1,0,1,4966300000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,182,144,4.33490948385987,1665,1473,4,10585800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,127,0,0.5,1,0,1,6.708e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,114,2,2.5,3,1,4,5452560000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,167,2,1.25,2,0,2,10955700000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,86,144,3.32500027055745,1910,6,3,2866690000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,84,14,2.13541666666667,11,0,3,7228700000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,191,144,1.81286531886074,1096,0,1,6161700000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,185,18,4.50260416666667,22,5,1,2028095688,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,174,0,0.5,1,0,1,9282100000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,98,144,6.36804143951748,1593,0,1,7.263e+09,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,170,0,1,1,0,1,937947376,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,125,144,1.37762481818193,714,0,3,2215680000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,90,0,1,2,0,4,3026050000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,157,0,0.5,1,0,1,2488400000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,134,2,1,2,0,2,2462300000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,163,0,0.5,1,0,1,6897600000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,94,0,0.5,1,0,1,1207400000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,140,0,0.5,1,0,2,2331500000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,104,0,1.5,2,0,2,820800000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,137,0,0.5,1,0,1,2445900000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,101,0,2,3,0,6,8.343e+09,paduaCryptoWall
14ytdF3C9VRbttMfh9J56yR9ZWqfmFbBWN,2014,228,8,0.0434782608695652,1,0,1,1e+08,paduaCryptoWall
14ytdF3C9VRbttMfh9J56yR9ZWqfmFbBWN,2014,220,0,1,1,0,1,8.6e+07,paduaCryptoWall
14ytdF3C9VRbttMfh9J56yR9ZWqfmFbBWN,2014,222,6,0.666666666666667,2,0,1,8.6e+07,paduaCryptoWall
